823e86be0258466e0c22307f61012e45,COXBURSA331_A1300,Coxiella Dot/Icm type IVB secretion system translocated effector,T4SS effectors (CVF803),coxiella,burnetii,RSA 331
8240d09e6285d1cbfbb50da1711dccd9,RSc3212,hypothetical protein,T3SS (SS008),ralstonia,solanacearum,GMI1000
82416961b11179cedff1c91fb425cd39,eccD3,conserved transmembrane protein,ESX-3 (T7SS) (CVF635),mycobacterium,liflandii,128FXT
824bb0c1a323feae3b699763f390e0b7,stiC,outer membrane usher protein FimD,Sti (CVF027),salmonella,enterica,subsp. enterica serovar Agona str. SL483
824c4089a1978f3935766ff247a51f2d,scpB,streptococcal C5a peptidase,C5a peptidase (VF0278),streptococcus,agalactiae,NEM316
824e4d39c0bd017e140fa1545b0b0dcf,irtB,iron import ATP-binding/permease protein IrtB,ABC transporter (CVF316),mycobacterium,abscessus,subsp. bolletii 50594
825004d550b295d4c20f2384e39b89ed,flgR,sigma-54 dependent DNA-binding response regulator,Flagella (CVF397),campylobacter,jejuni,subsp. jejuni 81116
825040fe38369ab4476e34bf9a8508e9,maf4,motility accessory factor,"Pse5Ac7Ac, Pse5Ac7Am, Pse8OAc, Pse5Am7AcGlnAc (AI151)",campylobacter,jejuni,subsp. jejuni NCTC 11168
82510403ae07fce206235d014adb4e0b,rvhB6e,VirB6-like protein of the type IV secretion system,Rvh T4SS (CVF804),rickettsia,typhi,B9991CWPP
825156b26b13e3d52810aeaa407f513f,exeD,general secretion pathway protein D,T2SS (CVF780),aeromonas,salmonicida,subsp. salmonicida A449
82545088d5350c35d9c600a5271592f1,ABZJ_00086,IS4 family transposase ORF 2,Capsule (CVF775),acinetobacter,baumannii,MDR-ZJ06
8257d6a20d902dc594002effcf0804a5,esxN,hypothetical protein,ESX-5 (T7SS) (CVF293),mycobacterium,avium,104
8259902496a40c10de022b2fc0e82acf,cesF,T3SS chaperone CesF,T3SS (SS022),citrobacter,rodentium,ICC168
8259da4421a8522d1199bddd3761b994,legC4,Dot/Icm type IV secretion system effector LegC4,Dot/Icm (SS047),legionella,pneumophila,subsp. pneumophila str. Philadelphia 1
825a760acfd11a3172e91c8a49cb3e71,cah,putative autotransporter,"Cah, AIDA-I type (CVF745)",escherichia,coli,UTI89
825c5cb826281c8510c841deefb72c58,PA14_00900,hypothetical protein,Hcp secretion island-1 encoded type VI secretion system (H-T6SS) (CVF535),pseudomonas,aeruginosa,UCBPP-PA14
825da23d2ef8b9eb3a48a720c4851bd1,adr2,hypothetical protein,Adr2 (CVF810),rickettsia,prowazekii,Breinl
825eeeb96bbd926b1cc2a66819749a5e,basA,Non-ribosomal peptide synthetase modules-related protein,Acinetobactin (CVF768),acinetobacter,baumannii,BJAB0715
825ef77a021acc167200cffc8611bf0c,mmpL4a,membrane protein mmpL4,GPL locus (CVF650),mycobacterium,indicus,pranii MTCC 9506
825f642d54fe21f86f6e905ca70b672f,mbtC,"erythronolide synthase, modules 1 and 2",Mycobactin (CVF315),mycobacterium,intracellulare,MOTT-02
825f8fe2a44e79b6521d5fd59176146d,vlh,VlhA.5.12,Vlh/pMGA (CVF596),mycoplasma,gallisepticum,str. R(low)
8260b5a60c287f2c87e5298a7392450a,FTN_0295,phosphatidic acid phosphatase PAP2 superfamily protein,LPS (CVF834),francisella,novicida,U112
82619157994f706675ce1d96b020b4c6,PPE4,PPE family protein,ESX-3 (T7SS) (CVF635),mycobacterium,yongonense,05-1390
8263375011c74150d6ff498317c61c47,PAU_03464,hypothetical protein,T3SS-2 (SS034),photorhabdus,asymbiotica,subsp. asymbiotica ATCC 43949
826743fdbcf7f9d424c74b8b50bd54bf,lpg2239,Dot/Icm type IV secretion system effector,Dot/Icm (VF0156),legionella,pneumophila,subsp. pneumophila str. Philadelphia 1
8268c6bf2d2a953ed3bfc355b75a2330,YPZ3_2214,hypothetical protein,Invasin C (CVF864),yersinia,pestis,Z176003
826fb4e4a4d124912f794c9d78d8a1d8,mbtJ,esterase/lipase,Mycobactin (CVF315),mycobacterium,smegmatis,JS623
8270667cc14ab05a344237531d0154bd,mce3A,virulence factor Mce family protein,Mce3 (CVF338),mycobacterium,smegmatis,JS623
8270bce1d60ac23e0c8a4ffcd14e4165,yscY,hypothetical protein,TTSS (ysc-yop) secretion apparatus (CVF047),yersinia,enterocolitica,subsp. enterocolitica 8081
8270f947308c95818282163025289ffa,tgs4,acyl-CoA synthetase (AMP-forming)/AMP-acid ligase II,MymA operon (CVF649),mycobacterium,smegmatis,JS623
82717075d291de3f7812bebb894ab116,hopAG1,type III effector HopAG1,P. syringae TTSS effectors (CVF534),pseudomonas,syringae,pv. syringae B728a
8272f81908448a61aaf87356845e40b3,eccC2,hypothetical protein,ESX-2 (T7SS) (CVF634),mycobacterium,tuberculosis,str. Haarlem/NITR202
8274a022244ba21f937e9145f5cbbde9,KPN_02251,hypothetical protein,T6SS-III (CVF862),klebsiella,pneumoniae,subsp. pneumoniae MGH 78578
8274a7348d8920a7d15bc4eced528674,hbp2,Iron Transport-associated domain family,Haemoglobin binding protein (CVF239),listeria,monocytogenes,serotype 4b str. LL195
8279ae6f22a82d3ebd142771bf878b26,algL,Poly(beta-D-mannuronate) lyase,Alginate biosynthesis (CVF522),pseudomonas,putida,W619
827b34fa9cacf94160d4a7dc9ed8544f,lapB,cell wall surface anchor family protein,Listeria adhesion protein (CVF228),listeria,monocytogenes,SLCC2372
827f523af765fb0dd0ce1f827763c551,csuE,putative secreted protein,Csu pili (CVF770),acinetobacter,baumannii,BJAB0715
82808755c08e2905238555d130c4df33,ravX,Dot/Icm type IV secretion system effector RavX,Dot/Icm (VF0156),legionella,pneumophila,subsp. pneumophila str. Philadelphia 1
8281a73994894beb91efd5b03b4e83ce,ompA,Outer membrane protein a OmpA,Pore-forming protein (CVF659),mycobacterium,canettii,CIPT 140070017
8282097170b9fecd9a62a85a69d4996f,F7308_1066,O-antigen polymerase,Capsule (CVF833),francisella,sp.,TX077308
8282640c01aaa08488b8b616c543a9cb,Psyr_2626,Protein of unknown function DUF323,Hcp secretion island-1 encoded type VI secretion system (H-T6SS) (CVF535),pseudomonas,syringae,pv. syringae B728a
8282e8791e2cb7a6e5e7eb0d7de38e49,hopO1-1,type III effector HopO1-1,T3SS (SS003),pseudomonas,syringae,pv. tomato str. DC3000
828391662662929352c8a0139fea5ef8,A225_2629,hypothetical protein,T6SS-II (CVF861),klebsiella,oxytoca,E718
8288e79bdaf3f8e390f24ee5f821d2fe,fliH,flagellar assembly protein,Flagella (cluster I) (CVF039),yersinia,pestis,KIM 10
828b444ce77e6597b80563599261c482,ABSDF0067,nucleoside-diphosphate sugar epimerase,Capsule (CVF775),acinetobacter,baumannii,SDF
828c69be2c6d3fe46ee2f51375ed5e66,KPK_1664,hypothetical protein,Capsule (CVF854),klebsiella,pneumoniae,342
8297d4e2fd2ba92a2d914734dbc97364,flgH,flagellar basal body L-ring protein,Flagella (CVF223),helicobacter,pylori,Shi470
82990d34e6bb946eba7ac0e2dfaba68a,mycP3,subtilase,ESX-3 (T7SS) (CVF635),mycobacterium,avium,104
829a67df7173ce3d562fa146d7379563,fimD,"outer membrane usher protein, type 1 fimbrial synthesis",Type I fimbriae (CVF426),escherichia,coli,O7:K1 str. IAI39
82a003147f47bd0a038ee833ccdb17c4,capL,hypothetical protein,Capsule (CVF110),staphylococcus,haemolyticus,JCSC1435
82a0ada0d07682cc68730df9d70667a3,prtF2,protein F2-like protein,Fibronectin-binding proteins (CVF113),streptococcus,pyogenes,SSI-1
82a34db98945f3c8a8e5a5977fc558fb,sctY,type III secretion protein scty,T3SS-1 (SS033),photorhabdus,asymbiotica,subsp. asymbiotica ATCC 43949
82a4392a5128d6f987dfcd81bd46415e,mce2B,MCE-FAMILY PROTEIN MCE2B,Mce2 (CVF337),mycobacterium,tuberculosis,H37Rv
82a4507b44c8bdcbcafeeb314b42cbc4,KPK_3065,OmpA domain-containing protein,T6SS-I (CVF853),klebsiella,pneumoniae,342
82a4c749c21ca1ac5b54438726bd9bf2,fadD13,FadD13,MymA operon (CVF649),mycobacterium,avium,subsp. paratuberculosis K-10
82a75d95d4720a86d5c3a3a17e5d8a61,hmuV,hemin importer ATP-binding subunit,direct heme uptake system (IA060),proteus,mirabilis,HI4320
82a7bfda6ccdb66938cdfdd63f65f4fc,incC,inclusion membrane protein,Type III secretion system effectors (CVF872),chlamydophila,felis,Fe/C-56
82a7f21ff57caf92445127eebfe5ac74,aaiN,hypothetical protein,AAI/SCI-II T6SS (CVF735),escherichia,coli,55989
82ab2dd21f200e1248d36a36c2dd5558,hsiC3,uricase PuuD,HSI-3 (SS180),pseudomonas,aeruginosa,PAO1
82af85c6d7856c59d645cde87369a3e6,ppkA,putative serine/threonine protein kinase,Hcp secretion island-1 encoded type VI secretion system (H-T6SS) (CVF535),pseudomonas,fluorescens,SBW25
82b424d06e1c99da3146772038127daf,bprP,transcriptional regulator,Bsa T3SS (CVF641),burkholderia,mallei,NCTC 10229
82b66dae6a91f8658b162b660aa93981,safB,gram-negative pili assembly chaperone,Saf (CVF013),salmonella,enterica,subsp. enterica serovar Agona str. SL483
82b686295501b6ec23dfa98dc8fa790b,icmQ,IcmQ,T4SS (Type IVb) (CVF802),coxiella,burnetii,CbuK_Q154
82bb935abb6faa009ee89f7cde5d8954,FTA_1512,glycosyl transferase group 2 family protein,Capsule (CVF833),francisella,tularensis,subsp. holarctica FTNF002-00
82bc075ba701f4fba29f94aba212321d,sapM,Acid phosphatase (acid phosphomonoesterase) (phosphomonoesterase) (glycerophosphatase),Lipid phosphatase (CVF301),mycobacterium,canettii,CIPT 140070010
82bcf50a1dbbd933cfdefda2698b3251,icl2,isocitrate lyase AceAb,Trehalose-recycling ABC transporter (CVF651),mycobacterium,marinum,M
82bdc9df936b32988be05b079b247171,VPA1350,putative type III secretion system protein,T3SS2 (VF0409),vibrio,parahaemolyticus,RIMD 2210633
82c040394d06961a5071d45197505864,fliS,flagellar protein FliS,Flagella (CVF397),campylobacter,jejuni,subsp. jejuni 81-176
82c2d416444661eeea7810088382a1d7,espG2,Putative ESX-2 secretion-associated protein EspG2,ESX-2 (T7SS) (CVF634),mycobacterium,canettii,CIPT 140070010
82c2f1756f642026761e70d547af0193,hpt,Hexose phosphate transport protein,Sugar-uptake system (CVF237),listeria,monocytogenes,str. La111
82c404cd097862a397b57632c46d9656,MAP1509,hypothetical protein,ESX-5 (T7SS) (CVF293),mycobacterium,avium,subsp. paratuberculosis K-10
82c5454d301c793ea84cdd0412f2123c,mprA,DNA-binding response regulator,MprA/B (CVF333),mycobacterium,smegmatis,str. MC2 155
82c91d280f5fb5669e82b5fb90024c6a,cagV,"cag pathogenicity island protein (cagV, cag10)",Cag PAI type IV secretion system (CVF217),helicobacter,pylori,Shi470
82c93c03188c5879bc572df847b4845b,prn,pertactin precursor,Pertactin (VF0027),bordetella,pertussis,Tohama I
82cb173008aadf08e1d8185b73495ce7,pilK,type IV pilus assembly protein PilX,Type IV pili (CVF189),neisseria,meningitidis,alpha710
82cd1dcb85ebb0f51d0f317fb12c88d2,sugB,binding-protein-dependent transport system inner membrane protein,Trehalose-recycling ABC transporter (CVF651),mycobacterium,sp.,JLS
82cdfd6b5599fde9f87c51ae64de718d,cpsI,Glycosyltransferase,Capsular polysaccharide (CVF282),vibrio,vulnificus,CMCP6
82ceb135febdc40cefd0234345bef2a4,mce5B,"Mce family protein, Mce5B",Mce5 (CVF340),mycobacterium,liflandii,128FXT
82d5e4f070dbce4c1aa5b56dfc0075c4,bspI3,N-acylhomoserine lactone synthase,Quorum-sensing (VF0433),burkholderia,pseudomallei,K96243
82dabcac4981ea878c47d010cb42d048,tlyC,hemolysin C,Hemolysin C (CVF812),rickettsia,felis,URRWXCal2
82e07d7b152bfd1681f192733ede8667,omp28,major outer membrane protein,MOMP (CVF345),legionella,pneumophila,str. Paris
82e2063fe05afe9a57b64edd01029549,rvhB11,VirB11,Rvh T4SS (CVF804),rickettsia,slovaca,13-B
82e30936470a26c063f6ffa562130fae,ecpD,hypothetical protein,E. coli common pilus (ECP) (CVF625),escherichia,coli,O127:H6 str. E2348/69
82e32effdffca409a712c35a3642720a,BPSS1613,type III secretion protein,TTS2 (SS013),burkholderia,pseudomallei,K96243
82e7037da9e0ebb97b74a651a43fdbb4,fliD,flagellar hook-associated protein,Flagella (CVF281),vibrio,vulnificus,YJ016
82eafb0574f9280c70fd705258c1b61b,pC2C203U28_p056,"C2 toxin,component I","C2 toxin: C2I, C2II (TX007)",clostridium,botulinum,C str. 203U28
82ec1a4abb1ef0f9cc88161b0b586939,devS,GAF sensor signal transduction histidine kinase,DevR/S (CVF334),mycobacterium,sp.,JLS
82f2662be07ff6f804b245c49287ab8f,pfoA,perfringolysin O,theta-toxin/PFO (VF0382),clostridium,perfringens,str. 13
82f67a77385da6611cd1b9d20680f64a,ysaK,type III secretion sytem protein,Ysa T3SS (SS018),yersinia,enterocolitica,subsp. enterocolitica 8081
82f8cc80ee1c75394fe98cfd46300ab5,nanH,sialidase,sialidase (VF0391),clostridium,perfringens,ATCC 13124
82f981e94dcd60d5f3d05dc23e78fa42,F7308_1127,hypothetical protein,Capsule (CVF833),francisella,sp.,TX077308
82f9853bfea106fc1be094c42bb9e82c,flgI,flagellar basal body P-ring protein,Flagella (CVF643),burkholderia,cenocepacia,AU 1054
82fbabc524815501e545a67fae3564ed,ndk,nucleoside diphosphate kinase,Nucleoside diphosphate kinase (CVF660),mycobacterium,smegmatis,str. MC2 155
82fd0f5bf7b795cea0d7b2ec31728153,cry1I,Cry1I,Cry1Ie (TX235),bacillus,thuringiensis,str. BTC007
82fd486376b7b5f7641af074b0a116cb,BC5265,membrane-bound transcriptional regulator LytR,Polysaccharide capsule (CVF567),bacillus,cereus,ATCC 14579
8300f4d50413cdcaab277d31b71b88eb,mntC,putative ABC transporter substrate-binding protein,Manganese transport system (CVF761),neisseria,meningitidis,8013
8301d1e00a8ce8471cc1c209817a9905,FTW_0832,class III aminotransferase,Biotin metabolism (CVF838),francisella,tularensis,subsp. tularensis WY96-3418
83026bf7518e92fc39c76cd33ed76540,pilK,hypothetical protein,Type IV pili (CVF189),neisseria,meningitidis,Z2491
830365dcb21883ff5330817d199bc991,spvD,SpvD,Spv (CVF018),salmonella,enterica,subsp. enterica serovar Paratyphi C strain RKS4594
83044a08493b3a68a7c980680d4688d4,whiB3,transcriptional regulatory protein WHIB-like WHIB3,WhiB3 (CVF330),mycobacterium,tuberculosis,str. Haarlem/NITR202
8306b786e1ef33a09bbb92b9462e96ad,fmt,methyltransferase,GPL locus (CVF650),mycobacterium,marinum,M
830718532c47126f33418a94842ea92e,espG1,LEE-encoded effector EspG,LEE encoded T3SS (SS019),escherichia,coli,O127:H6 str. E2348/69
8307a5728602c7cba313778f16c236c0,rvhB3,type IV secretion system protein VirB3,Rvh T4SS (CVF804),rickettsia,akari,str. Hartford
83084b225ff2b1d7798b57a3b7bd06a1,mgtC,putative Mg2+ transporter-C (MgtC) family protein,Magnesium transport (CVF313),mycobacterium,avium,104
830bc951dce0d66c2a62b2bdfc0f616e,hifC,putative F17-like fimbrial usher,Haemagglutinating pili (CVF485),haemophilus,influenzae,PittGG
830c791c7c8e7cb366a701119014b09f,lspA,hypothetical protein,Lipoprotein-specific signal peptidase II (CVF249),listeria,seeligeri,serovar 1/2b str. SLCC3954
830db57f41dcbcde52fcbb85919c46ff,fliF,flagellar M-ring protein,Flagella (CVF281),vibrio,vulnificus,YJ016
830dcd70f8de936eaeeae3866875bca8,mxiE,MxiE,Mxi-Spa TTSA (type III secretion apparatus) (CVF462),shigella,dysenteriae,Sd197
83142367ff6aee58c5fe3c1f594c3cdc,dspE/dspA,putative avirulence protein DspE (DspA),T3SS (SS004),erwinia,amylovora,CFBP1430
8316696931205e9212e7159e49476051,KOX_22410,type VI secretion protein,T6SS-I (CVF853),klebsiella,oxytoca,KCTC 1686
8316e3ae12701afa6761d6c8dd0d8ced,korB,trans-acting regulatory protein,Trw type IV secretion system (CVF604),bartonella,tribocorum,CIP 105476
8316e8f10e0fc978fdbccc9f57b7d8de,pdhB,pyruvate dehydrogenase E1 component beta subunit,PDH-B (CVF588),mycoplasma,mobile,163K
8318118fc4a4e6e128e648cd6b3621fd,cbpD,choline binding protein D,CBPs (VF0145),streptococcus,pneumoniae,TIGR4
831b2f7609b031e5942293096678a91d,mce5C,"Mce family protein, Mce5C",Mce5 (CVF340),mycobacterium,liflandii,128FXT
831e43b322f8d6377b396cdb6ddbfc3f,ipaD,IpaD,Mxi-Spa TTSS effectors controlled by VirB (CVF463),shigella,sonnei,Ss046
831e68679badab23bb22827772407278,fimB,tyrosine recombinase,Type I fimbriae (VF0566),klebsiella,pneumoniae,subsp. pneumoniae NTUH-K2044
831eefaf28ab5e3f4eb3b39865403508,plr/gapA,"Glyceraldehyde 3-phosphate dehydrogenase, putative",Streptococcal plasmin receptor/GAPDH (CVF123),streptococcus,sanguinis,SK36
832249f6d63bd3eb291ff27473b0391c,gtfG,glucosyltransferase G,Streptococcal glucosyltransferases (CVF133),streptococcus,gordonii,str. Challis substr. CH1
83261cbf6c2398690d055bf81fe996b9,hpuA,Putative hemoglobin receptor component precursor HpuA,Heme uptake (CVF199),neisseria,gonorrhoeae,NCCP11945
8327e9e9480cdcfb2ab1958628b077cf,fliN,flagellar motor switch protein FliN,Flagella (CVF382),bordetella,pertussis,Tohama I
832ba25c7828bc68ea00e658ca7bb0f4,ddrB,"ABC transporter efflux protein, DrrB family protein",PDIM (phthiocerol dimycocerosate) and PGL (phenolic glycolipid) biosynthesis and transport (CVF288),mycobacterium,avium,104
832c759bdaa19a021a21d064be02971c,lntA,hypothetical protein,LntA (CVF673),listeria,monocytogenes,SLCC2755
832dbc96a14c0337ac2579882e9e89b6,mce7D,virulence factor mce family protein,Mce7 (CVF342),mycobacterium,yongonense,05-1390
832e5867b5e4ec183a2a4b97f473703d,lpg1689,Dot/Icm type IV secretion system effector,Dot/Icm (SS047),legionella,pneumophila,subsp. pneumophila str. Philadelphia 1
8330c2c25760c4da8ade6e7249849dc3,tesA,thioesterase,PDIM (phthiocerol dimycocerosate) and PGL (phenolic glycolipid) biosynthesis and transport (CVF288),mycobacterium,vanbaalenii,PYR-1
8332d47fe17cf6322d942d028a8821e0,ppsC,beta-ketoacyl synthase,PDIM (phthiocerol dimycocerosate) and PGL (phenolic glycolipid) biosynthesis and transport (CVF288),mycobacterium,sp.,JLS
8334480f610b080dd86689f07e301034,TC_0248,hypothetical protein,CPAF (CVF873),chlamydia,muridarum,Nigg
8341c9b9758a90c468e7f248437a257b,FTN_1220,lipopolysaccharide synthesis sugar transferase,Capsule (CVF833),francisella,novicida,U112
834653e7aae38080958ba823df395a6c,lgtG,glucosyl transferase,LOS synthesis (CVF187),neisseria,gonorrhoeae,NCCP11945
8347cfbd910917efae96fc9c4814bd6f,fliE,flagellar hook-basal body complex protein,Flagella (CVF521),pseudomonas,fluorescens,Pf-5
83488ed983f8b5fa56b0f3ef93b0fd23,pflA,paralysed flagella protein,Flagella (CVF223),helicobacter,pylori,P12
834b3fa2f75acc8a6f74006bb2ec2f95,spyA,C3 family ADP-ribosyltransferase,ADP-ribosyltransferase SpyA (CVF169),streptococcus,pyogenes,MGAS10750
834fa6df75cbf3839206c427d69f9c48,pvdP,hypothetical protein,Pyoverdine (CVF551),pseudomonas,aeruginosa,PA7
8353d996ab65b58250424ac2fdba8988,lpeA,ABC transporter substrate-binding protein,Lipoprotein promoting entry protein (CVF233),listeria,seeligeri,serovar 1/2b str. SLCC3954
8354cec4ee6870102cf5ccfcdec5d629,mce5D,Virulence factor Mce family protein,Mce5 (CVF340),mycobacterium,indicus,pranii MTCC 9506
835be216e991570ea30e503888e760a7,sigA/rpoV,sigma factor MysA,Sigma A (CVF325),mycobacterium,avium,104
835c89c6c79b845c2a66d73d53082518,fleS,PAS/PAC sensor signal transduction histidine kinase,Flagella (CVF521),pseudomonas,putida,GB-1
835cb3ea36f5d04236be6e1db6f66b79,papA3,Putative conserved polyketide synthase associated protein PapA3,GPL locus (CVF650),mycobacterium,canettii,CIPT 140070017
835dffc4079582ce9ab49da2e5bb3691,epsA,transcriptional activator-exopolysaccharide biosynthesis,Capsule (CVF186),streptococcus,thermophilus,LMG 18311
835f6de1878509dd0a53ed39e79b9ddf,flgM,"flagellin synthesis, negative regulator, FlgM, putative",Flagella (CVF521),pseudomonas,syringae,pv. phaseolicola 1448A
835fb1748371d6abec194c34f93a2eea,lpfC,long polar fimbrial outer membrane usher protein,Lpf (CVF004),salmonella,enterica,subsp. enterica serovar Paratyphi C strain RKS4594
8363758ef21af9730538e45ca51adee5,espY5,hypothetical protein,EspY5 (CVF711),escherichia,coli,O157:H7 str. EDL933
8366a01e4b41f6c02905b80b007dac06,pilG,twitching motility regulator PilG,type IV pili (AI117),dichelobacter,nodosus,VCS1703A
83676116f9b805ed2e00d6d6d526ec6c,gspF,general secretory pathway protein F,gsp (SS210),burkholderia,pseudomallei,K96243
8368d06c7832516798e9c09d37d675c1,flgH,flagellar basal body L-ring protein,Flagella (cluster I) (CVF039),yersinia,enterocolitica,subsp. palearctica 105.5R(r)
836c8f08ef7d22ab01de20ae6bd82274,sicA,hypothetical protein,TTSS (SPI-1 encode) (CVF031),salmonella,enterica,"subsp. arizonae serovar 62:z4,z23:-- str. RSK2980"
836f1835d6477425d57f5635392752b4,Lm4b_02439,internalin protein,Internalin P (CVF871),listeria,monocytogenes,serotype 4b str. CLIP 80459
83731228dff8ac2bd1358e35a3ec8d88,ppsB,beta-ketoacyl synthase,PDIM (phthiocerol dimycocerosate) and PGL (phenolic glycolipid) biosynthesis and transport (CVF288),mycobacterium,sp.,KMS
837363db360a558947732543e038847a,BC5276,Phosphotyrosine-protein phosphatase (capsular polysaccharide biosynthesis),Polysaccharide capsule (CVF567),bacillus,cereus,ATCC 14579
83748244e28559f84c3b5df1ac3d3be7,HMPREF0424_0103,thiol-activated cytolysin,vaginolysin (VLY) (TX417),gardnerella,vaginalis,409-05
83766035204ea3ea01626932032835a5,ppsB,polyketide synthase family protein,PDIM (phthiocerol dimycocerosate) and PGL (phenolic glycolipid) biosynthesis and transport (CVF288),mycobacterium,gilvum,Spyr1
83839cdb6e9b55988fab0080e3d64669,gspJ,general secretion pathway protein GspJ,T2SS (Type II secretion system) (CVF466),shigella,boydii,CDC 3083-94
8383a436630474e2fe3fed923b4a0c82,fliH,flagellar assembly protein H,Flagella (CVF223),helicobacter,pylori,Shi470
838872ae03ed4a11baf3e2f293a82bb9,Fphi_1363,hypothetical protein,T6SS (FPI) (CVF846),francisella,philomiragia,subsp. philomiragia ATCC 25017
838bf5a4ff8d6ba8ff239726d6cf1f5c,ideR,Mn-dependent transcriptional regulator,Iron-dependent regulator (CVF314),mycobacterium,smegmatis,JS623
838d596faa6f7d50df7da5adff79fb1c,legN,Dot/Icm type IV secretion system effector LegN,Dot/Icm (VF0156),legionella,pneumophila,subsp. pneumophila str. Philadelphia 1
838ddeb5ddbdf9f2f5c9b77808c803e7,mmpL8,integral membrane transport protein,Sulfolipid-1 biosynthesis and transport (CVF289),mycobacterium,tuberculosis,str. Haarlem/NITR202
838e545e1b2adacc5da1ec06e2a2379f,hbhA,iron-regulated heparin binding hemagglutinin hbhA,Heparin-binding hemagglutinin (CVF284),mycobacterium,tuberculosis,CAS/NITR204
8390b92825ce3a7c95e4d2f497d988bc,mrsA/glmM,phosphoglucosamine mutase,Exopolysaccharide (CVF495),haemophilus,somnus,129PT
8395ac42c152d67b9c25bd9d7e1b38f0,FN3523_0754,"Type IV fimbrial assembly, ATPase PilB",Type IV pili (CVF826),francisella,cf.,tularensis subsp. novicida 3523
839977a1985c1a2b082225c33b9dff8f,splC,serine protease SplC,Serine protease (CVF095),staphylococcus,aureus,subsp. aureus MW2
839a687c74dc7a9849dea3007b1b62af,papF,Fimbrial adapter PapF,P fimbriae (CVF425),escherichia,coli,O17:K52:H18 str. UMN026
839fe3a2fb4a5c5d9213dfcdf3c8bb86,CTL0219,hypothetical protein,Type III secretion system effectors (CVF872),chlamydia,trachomatis,434/Bu
83a3980ede3969e49b80c59cfdd53ff1,FTN_1211,haloacid dehalogenase-like hydrolase,Capsule (CVF833),francisella,novicida,U112
83a3aaf98d99e72518b7fccf89491d8d,MAP3638,hypothetical protein,Heme uptake (CVF668),mycobacterium,avium,subsp. paratuberculosis K-10
83a55277ec6b04e9d0387a78efd51ea4,wbyL,probable glycosyltransferase,O-antigen (CVF043),yersinia,pestis,CO92
83a5a79a38b5b5dcf2291a787b5baf3d,flgN,FlgK/FlgL export chaperone,peritrichous flagella (AI139),salmonella,enterica,subsp. enterica serovar Typhimurium str. LT2
83a912af20797663a390ea45f59c4264,fliC,flagellin FliC,Flagella (CVF521),pseudomonas,fluorescens,Pf-5
83a94af08d391410fa61ecc34f15a8a0,exsB,type III secretion system piolitin ExsB,TTSS (VF0083),pseudomonas,aeruginosa,PAO1
83aa75ee5aa2335a8b2260c275f7ead7,bplE,probable glycosyl transferase,LPS (CVF380),bordetella,parapertussis,12822
83ac7ee4d5aa80052d3be7ac0ba1fa70,A225_1326,RND efflux system,AcrAB (CVF859),klebsiella,oxytoca,E718
83b0909bb426f1cf1eae9b647ce0a00c,flgK,flagellar hook-associated protein FlgK,lateral flagella (AI146),yersinia,pestis,CO92
83b759348689ffadb2d4d81923c0a769,glnA1,glutamine synthetase,Glutamine synthesis (CVF311),mycobacterium,tuberculosis,RGTB327
83bbaa1c9bdcee08a3a8923204728270,fliG,flagellar motor protein,Flagella (CVF382),bordetella,pertussis,Tohama I
83bc86a51ef3caa3abdc260638d8d747,plcA,phosphatidylinositol-specific phospholipase C,PI-PLC (CVF243),listeria,monocytogenes,Finland 1998
83bd03d78117ea4a26307541d81048fe,flgK,flagellar hook-associated protein FlgK,Flagella (CVF643),burkholderia,pseudomallei,1710b
83c0c71a68b2f84cd20d85d2a66a3199,B565_1123,CobQ/CobB/MinD/ParA family protein,Polar flagella (CVF786),aeromonas,veronii,B565
83c1e48b5d54afcdd7aa775b714ee078,sca1,cell surface antigen Sca1,Sca1 (CVF808),rickettsia,rhipicephali,3-7-female6-CWPP
83c52d1db45798d1f58263092574c7fe,mmpL4a,mmp14A protein,GPL locus (CVF650),mycobacterium,intracellulare,MOTT-02
83cc2362ba4c654633ee166d93928069,pilV,pre-pilin leader sequence,type IV pili (AI118),xylella,fastidiosa,Temecula1
83cf4e80254a67666b018f14ec4649c5,vibF,nonribosomal peptide synthetase VibF,Vibriobactin biosynthesis (CVF274),vibrio,cholerae,O1 biovar El Tor str. N16961
83d2fe8add278b54e919fad749b801ca,mshF,hypothetical protein,MSHA type IV pili (VF0477),aeromonas,hydrophila,ML09-119
83d53ed33602305ee49ccee3090e3fd0,pks2,Phthioceranic/hydroxyphthioceranic acid synthase,Sulfolipid-1 biosynthesis and transport (CVF289),mycobacterium,abscessus,subsp. bolletii str. GO 06
83d5dbc190d12218af8c67335fa64e60,cheZ,chemotaxis protein CheZ,"Deoxyhexose linking sugar, 209 Da capping structure (AI138)",pseudomonas,aeruginosa,PAO1
83d98d81cc903680f554cefd68058e1b,lap,aldehyde-alcohol dehydrogenase,Listeria adhesion protein (CVF228),listeria,monocytogenes,serotype 4b str. F2365
83dae824c1ee28c87c57bc80568af228,cwp66,cwp66 homolog/N-acetylmuramoyl-L-alanine amidase,Cwp66 (CVF402),clostridium,tetani,E88
83e0f6f921ecb0da2985e733e3b75f3e,caeA,Carboxylesterase CaeA,Carboxylesterase (CVF648),mycobacterium,canettii,CIPT 140070010
83e31d4118eb4d4360df8fb5e4d0b54e,mucA,alkaline metalloproteinase precursor,Alginate (VF0091),pseudomonas,aeruginosa,PAO1
