#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	Host	SNP cluster	Min-same	Min-diff	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Listeria monocytogenes	07B03233M-6		PDT000574125.1	2019-08-27T18:31:18Z	USA:NY	environmental swab from Floor or floor mat near store entrance	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN12642348	PDG000000001.2010	Listeria monocytogenes	GCA_008277545.1				2007-04-10		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA514285		73017	86	3029254	PAIRED	ILLUMINA	SRR10023494	CFSAN	2019-08-27T17:33:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAKBGG	AAKBGG000000000.1
Listeria monocytogenes	FDA1117726-S026-001		PDT000576838.1	2019-08-30T22:39:37Z	USA:NY	environmental swab	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN12662106	PDG000000001.2010	Listeria monocytogenes	GCA_008295535.1				2019-08-13		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		72453	70	2924924	PAIRED	ILLUMINA	SRR10042609	CFSAN	2019-08-30T21:30:39Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAKCQK	AAKCQK000000000.1
Listeria monocytogenes	07B03661O-1		PDT000579037.1	2019-09-03T16:28:43Z	USA:NY	crate milk plastic	environmental/other					abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN12684193	PDG000000001.2010	Listeria monocytogenes	GCA_008340385.1				2007-04-24		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA514285		25368	269	2884962	PAIRED	ILLUMINA	SRR10059536	CFSAN	2019-09-03T16:16:13Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAKFCR	AAKFCR000000000.1
Listeria monocytogenes	07B04613L-2		PDT000579146.1	2019-09-03T19:28:15Z	USA:NY	dairy case	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN12684985	PDG000000001.2010	Listeria monocytogenes	GCA_008340925.1				2007-05-22		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA514285		173006	58	3000190	PAIRED	ILLUMINA	SRR10060528	CFSAN	2019-09-03T19:02:49Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAKFDW	AAKFDW000000000.1
Listeria monocytogenes	FSL L7-0375		PDT000580276.1	2019-09-04T03:14:27Z	USA:NY	soil	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN12630151	PDG000000001.2010	Listeria monocytogenes	GCA_008269865.1				2018-06-07		Cornell University	3.6.7	2020-01-06.1	COMBINED	PRJNA561882	42.41006 N 76.52712 W	510374	16	2879590						1639		Contig	fosX=COMPLETE,lin=COMPLETE	SPAdes v. 3.13.1			1639	VTJQ	VTJQ00000000.1
Listeria monocytogenes	FSL L7-0379		PDT000580297.1	2019-09-04T03:20:36Z	USA:NY	soil	environmental/other					abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN12630152	PDG000000001.2010	Listeria monocytogenes	GCA_008270265.1				2018-06-07		Cornell University	3.6.7	2020-01-06.1	COMBINED	PRJNA561882	42.397655 N 76.534977 W	430856	16	2875484						1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SPAdes v. 3.13.1			1639	VTJP	VTJP00000000.1
Listeria monocytogenes	FDA1117726-S028-001		PDT000582725.1	2019-09-09T14:29:09Z	USA:NY	environmental swab	environmental/other					abc-f=HMM,fosX=HMM	SAMN12715308	PDG000000001.2010	Listeria monocytogenes	GCA_008464545.1				2019-08-13		FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		101461	74	2901412	PAIRED	ILLUMINA	SRR10084867	CFSAN	2019-09-09T14:22:19Z	1639		Contig	abc-f=HMM,fosX=HMM	SKESA v. 2.2			1639	AAKMRP	AAKMRP000000000.1
Listeria monocytogenes	05B09350D-1		PDT000604825.1	2019-10-11T18:30:49Z	USA:NY	drain raw meat	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN10501749	PDG000000001.2010	Listeria monocytogenes	GCA_009109285.1				2005-10-26	arsD=HMM,bcrB=COMPLETE,bcrC=COMPLETE,merA=HMM,merB=HMM,merR1=COMPLETE,merR2=PARTIAL,merT=HMM	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		81651	90	3075921	PAIRED	ILLUMINA	SRR10267710	CFSAN	2019-10-11T18:02:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AALZGG	AALZGG000000000.1
Listeria monocytogenes	05B08882G-1		PDT000604829.1	2019-10-11T18:30:49Z	USA:NY	drain-produce area	environmental/other					abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN10501699	PDG000000001.2010	Listeria monocytogenes	GCA_009108605.1				2005-10-04		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		191344	35	2863675	PAIRED	ILLUMINA	SRR10267780	CFSAN	2019-10-11T18:10:18Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AALZGF	AALZGF000000000.1
Listeria monocytogenes	05B09350F-1		PDT000604869.1	2019-10-11T19:31:06Z	USA:NY	dairy case	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN10501752	PDG000000001.2010	Listeria monocytogenes	GCA_009109085.1				2005-10-26	arsD=HMM	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		69956	98	3012820	PAIRED	ILLUMINA	SRR10267842	CFSAN	2019-10-11T18:36:15Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AALZGX	AALZGX000000000.1
Listeria monocytogenes	06B05611I-1		PDT000604871.1	2019-10-11T19:31:07Z	USA:NY	deli case	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN10734823	PDG000000001.2010	Listeria monocytogenes	GCA_009108565.1				2006-06-27		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		116100	64	3033829	PAIRED	ILLUMINA	SRR10267846	CFSAN	2019-10-11T18:36:15Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AALZGV	AALZGV000000000.1
Listeria monocytogenes	05B09347G-1		PDT000604872.1	2019-10-11T19:31:07Z	USA:NY	dairy case	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN10501721	PDG000000001.2010	Listeria monocytogenes	GCA_009108645.1				2005-10-26	bcrB=COMPLETE,bcrC=COMPLETE	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		62538	123	3159990	PAIRED	ILLUMINA	SRR10267848	CFSAN	2019-10-11T18:36:15Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AALZGY	AALZGY000000000.1
Listeria monocytogenes	05B09183G-1		PDT000604873.1	2019-10-11T20:31:13Z	USA:NY	floor-dry aisle	environmental/other					abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SAMN10501743	PDG000000001.2010	Listeria monocytogenes	GCA_009108405.1				2005-10-24	bcrB=COMPLETE,bcrC=COMPLETE,merA=HMM,merB=HMM,merR1=COMPLETE,merR2=PARTIAL,merT=HMM	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		165113	50	3091017	PAIRED	ILLUMINA	SRR10268245	CFSAN	2019-10-11T19:33:11Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE,tet(M)=COMPLETE	SKESA v. 2.2			1639	AALZHF	AALZHF000000000.1
Listeria monocytogenes	05B09076A-1		PDT000604874.1	2019-10-11T20:31:13Z	USA:NY	honey chicken salad	environmental/other					abc-f=HMM,fosX=HMM,lin=MISTRANSLATION	SAMN10501738	PDG000000001.2010	Listeria monocytogenes	GCA_009091155.1				2005-10-17		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		45852	139	3010495	PAIRED	ILLUMINA	SRR10268253	CFSAN	2019-10-11T19:33:11Z	1639		Contig	abc-f=HMM,fosX=HMM,lin=MISTRANSLATION	SKESA v. 2.2			1639	AALWVF	AALWVF000000000.1
Listeria monocytogenes	07B06848L-1		PDT000616807.1	2019-10-24T00:32:59Z	USA:New York	sponge	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13091574	PDG000000001.2010	Listeria monocytogenes	GCA_009345125.1				2007-07-30		NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA514285		579594	22	3116823	PAIRED	ILLUMINA	SRR10333960	PULSENET	2019-10-23T23:42:27Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAMMWO	AAMMWO000000000.1
Listeria monocytogenes	FSL-R9-9355		PDT000619280.1	2019-10-28T20:39:21Z	USA:NY	stool	environmental/other	Pigeon				fosX=COMPLETE,lin=COMPLETE	SAMN13148882	PDG000000001.2010	Listeria monocytogenes	GCA_009409405.1				2019-06-06		Food Safety Lab - Cornell University	3.6.7	2020-01-06.1	COMBINED	PRJNA514286		498764	19	2941397	PAIRED	ILLUMINA	SRR10356384	BACT NGS	2019-10-28T19:41:16Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAMQEN	AAMQEN000000000.1
Listeria monocytogenes	FSL-R9-8818		PDT000619282.1	2019-10-28T20:39:21Z	USA:NY	stool	environmental/other	Scarlet Tanager				abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN13148880	PDG000000001.2010	Listeria monocytogenes	GCA_009409165.1				2019-05-14		Food Safety Lab - Cornell University	3.6.7	2020-01-06.1	COMBINED	PRJNA514286		569778	15	2931823	PAIRED	ILLUMINA	SRR10356386	BACT NGS	2019-10-28T19:41:16Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAMQFE	AAMQFE000000000.1
Listeria monocytogenes	FSL-R9-8704		PDT000619283.1	2019-10-28T20:39:22Z	USA:NY	stool	environmental/other	Chipmunk				fosX=COMPLETE,lin=COMPLETE	SAMN13148879	PDG000000001.2010	Listeria monocytogenes	GCA_009409765.1				2018-09-01		Food Safety Lab - Cornell University	3.6.7	2020-01-06.1	COMBINED	PRJNA514286		543864	14	2975944	PAIRED	ILLUMINA	SRR10356387	BACT NGS	2019-10-28T19:41:16Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAMQFA	AAMQFA000000000.1
Listeria monocytogenes	FSL-R9-8502		PDT000619284.1	2019-10-28T20:39:22Z	USA:NY	stool	environmental/other	Robin				abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN13148878	PDG000000001.2010	Listeria monocytogenes	GCA_009409745.1				2018-07-18		Food Safety Lab - Cornell University	3.6.7	2020-01-06.1	COMBINED	PRJNA514286		1469073	16	2879919	PAIRED	ILLUMINA	SRR10356388	BACT NGS	2019-10-28T19:41:16Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAMQEZ	AAMQEZ000000000.1
Listeria monocytogenes	FSL-R9-8352		PDT000619286.1	2019-10-28T20:39:22Z	USA:NY	stool	environmental/other	Starling				abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN13148876	PDG000000001.2010	Listeria monocytogenes	GCA_009410135.1				2018-05-31		Food Safety Lab - Cornell University	3.6.7	2020-01-06.1	COMBINED	PRJNA514286		503406	14	2981994	PAIRED	ILLUMINA	SRR10356390	BACT NGS	2019-10-28T19:41:16Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAMQFC	AAMQFC000000000.1
Listeria monocytogenes	FSL-R9-8350		PDT000619287.1	2019-10-28T20:39:23Z	USA:NY	stool	environmental/other	Snapping Turtle				abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN13148875	PDG000000001.2010	Listeria monocytogenes	GCA_009410165.1				2018-05-29		Food Safety Lab - Cornell University	3.6.7	2020-01-06.1	COMBINED	PRJNA514286		450082	16	2944469	PAIRED	ILLUMINA	SRR10356391	BACT NGS	2019-10-28T19:41:16Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAMQFH	AAMQFH000000000.1
Listeria monocytogenes	FSL-R9-9581		PDT000619288.1	2019-10-28T20:39:23Z	USA:NY	stool	environmental/other	Catbird				abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN13148885	PDG000000001.2010	Listeria monocytogenes	GCA_009410205.1				2019-09-09		Food Safety Lab - Cornell University	3.6.7	2020-01-06.1	COMBINED	PRJNA514286		524975	12	3018528	PAIRED	ILLUMINA	SRR10356392	BACT NGS	2019-10-28T19:41:16Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAMQFF	AAMQFF000000000.1
Listeria monocytogenes	FSL-R9-8348		PDT000619291.1	2019-10-28T20:39:24Z	USA:NY	stool	environmental/other	Squirrel				abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN13148874	PDG000000001.2010	Listeria monocytogenes	GCA_009410265.1				2018-05-25		Food Safety Lab - Cornell University	3.6.7	2020-01-06.1	COMBINED	PRJNA514286		1464158	13	2905799	PAIRED	ILLUMINA	SRR10356395	BACT NGS	2019-10-28T19:41:16Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAMQFJ	AAMQFJ000000000.1
Listeria monocytogenes	07B08039H-1		PDT000632173.1	2019-11-22T23:32:31Z	USA:New York	sponge	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13344308	PDG000000001.2010	Listeria monocytogenes	GCA_010083015.1				2007-09-04		NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		475093	27	3081558	PAIRED	ILLUMINA	SRR10505975	PULSENET	2019-11-22T22:43:18Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDVZ	AANDVZ000000000.1
Listeria monocytogenes	07B09435F-1		PDT000632178.1	2019-11-22T23:32:32Z	USA:New York	sponge	environmental/other					abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN13344311	PDG000000001.2010	Listeria monocytogenes	GCA_010082975.1				2007-10-16	arsD=HMM,bcrB=COMPLETE,bcrC=COMPLETE	NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		509710	24	3152790	PAIRED	ILLUMINA	SRR10505980	PULSENET	2019-11-22T22:43:19Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDWD	AANDWD000000000.1
Listeria monocytogenes	07B09446G-1		PDT000632187.1	2019-11-22T23:32:35Z	USA:New York	sponge	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13344313	PDG000000001.2010	Listeria monocytogenes	GCA_010084795.1				2007-10-22		NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		514810	17	2970727	PAIRED	ILLUMINA	SRR10505989	PULSENET	2019-11-22T22:43:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDXG	AANDXG000000000.1
Listeria monocytogenes	07B08904F-6		PDT000632189.1	2019-11-22T23:32:35Z	USA:New York	sponge	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13344337	PDG000000001.2010	Listeria monocytogenes	GCA_010083155.1				2007-09-26		NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		267423	31	3160931	PAIRED	ILLUMINA	SRR10505991	PULSENET	2019-11-22T22:43:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDWI	AANDWI000000000.1
Listeria monocytogenes	07B08039L-6		PDT000632191.1	2019-11-22T23:32:36Z	USA:New York	sponge	environmental/other					abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SAMN13344336	PDG000000001.2010	Listeria monocytogenes	GCA_010084755.1				2007-09-04		NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		420748	30	3182372	PAIRED	ILLUMINA	SRR10505993	PULSENET	2019-11-22T22:43:19Z	1639		Contig	abc-f=HMM,fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDXK	AANDXK000000000.1
Listeria monocytogenes	07B08039I-1		PDT000632192.1	2019-11-22T23:32:36Z	USA:New York	sponge	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13344330	PDG000000001.2010	Listeria monocytogenes	GCA_010084815.1				2007-09-04		NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		521353	24	3059901	PAIRED	ILLUMINA	SRR10505994	PULSENET	2019-11-22T22:43:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDXL	AANDXL000000000.1
Listeria monocytogenes	07B08039D-1		PDT000632193.1	2019-11-22T23:32:36Z	USA:New York	sponge	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13344335	PDG000000001.2010	Listeria monocytogenes	GCA_010083175.1				2007-09-04		NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		476774	25	3083610	PAIRED	ILLUMINA	SRR10505995	PULSENET	2019-11-22T22:43:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDWJ	AANDWJ000000000.1
Listeria monocytogenes	07B08036D-1		PDT000632196.1	2019-11-22T23:32:37Z	USA:New York	sponge	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13344338	PDG000000001.2010	Listeria monocytogenes	GCA_010082735.1				2007-09-04		NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		476831	22	3061747	PAIRED	ILLUMINA	SRR10505998	PULSENET	2019-11-22T22:43:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDXO	AANDXO000000000.1
Listeria monocytogenes	07B08110F-1		PDT000632212.1	2019-11-22T23:32:41Z	USA:New York	sponge	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13344348	PDG000000001.2010	Listeria monocytogenes	GCA_010085475.1				2007-09-05		NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		294443	25	3158023	PAIRED	ILLUMINA	SRR10506018	PULSENET	2019-11-22T22:43:19Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANDXT	AANDXT000000000.1
Listeria monocytogenes	OSF101905		PDT000637777.1	2019-11-30T13:30:19Z	USA:NY	ground beef	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13429525	PDG000000001.2010	Listeria monocytogenes	GCA_010085575.1				2019	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA215355		72363	107	3126857	PAIRED	ILLUMINA	SRR10559649	CFSAN	2019-11-30T13:14:32Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANEAF	AANEAF000000000.1
Listeria monocytogenes	07B06664I-6		PDT000640198.1	2019-12-06T16:26:13Z	USA:New York	sponge	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13489132	PDG000000001.2010	Listeria monocytogenes	GCA_010088415.1				2007-07-24		NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		436777	17	2983062	PAIRED	ILLUMINA	SRR10590823	PULSENET	2019-12-06T15:18:25Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANEDB	AANEDB000000000.1
Listeria monocytogenes	07B07610I-1		PDT000640205.1	2019-12-06T16:26:15Z	USA:New York	sponge	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13489129	PDG000000001.2010	Listeria monocytogenes	GCA_010088435.1				2007-08-21		NYAG	3.6.7	2020-01-22.1	COMBINED	PRJNA514285		476938	23	2964491	PAIRED	ILLUMINA	SRR10591122	PULSENET	2019-12-06T15:18:25Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANEDA	AANEDA000000000.1
Listeria monocytogenes	PNUSAL006556		PDT000640672.1	2019-12-08T05:27:17Z	USA:NY	sponge	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13492315	PDG000000001.2010	Listeria monocytogenes	GCA_010088275.1				2019-11-20	bcrB=COMPLETE,bcrC=COMPLETE	NYSDOH	3.6.7	2020-01-22.1	COMBINED	PRJNA514286		261840	33	3101605	PAIRED	ILLUMINA	SRR10593258	PULSENET	2019-12-08T04:57:14Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANEDE	AANEDE000000000.1
Listeria monocytogenes	FDA1130077-S011-006		PDT000653168.3	2020-02-06T17:10:49Z	USA:NY	environmental swab	environmental/other					fosX=COMPLETE,lin=COMPLETE	SAMN13708991	PDG000000001.2010	Listeria monocytogenes	GCA_010034465.2				2019-11-18		FDA	3.6.7	2020-01-22.1	COMBINED	PRJNA215355		72819	91	3091547	PAIRED	ILLUMINA	SRR11004583	CFSAN	2020-02-03T16:22:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AANCXU	AANCXU000000000.2
Listeria monocytogenes	PNUSAL000268	1/2a	PDT000001112.5	2014-01-02T11:03:06Z	USA:NY	blood	clinical	Homo sapiens	PDS000000366.398	22	16	fosX=COMPLETE,lin=COMPLETE	SAMN02381991	PDG000000001.2010	Listeria monocytogenes	GCA_004453225.1		Listeriosis		2013-09-09	bcrB=COMPLETE,bcrC=COMPLETE	NY	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		545164	17	3048203	PAIRED	ILLUMINA	SRR1016923	CFSAN	2013-10-25T22:11:13Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAMIY	AAAMIY000000000.1
Listeria monocytogenes	CFSAN007910		PDT000003123.3	2014-01-24T22:03:22Z	USA:NY	envinonmental sponges	environmental/other		PDS000000366.398	0	27	fosX=COMPLETE,lin=COMPLETE	SAMN02569928	PDG000000001.2010	Listeria monocytogenes	GCA_004479645.1				2013-12-03	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		545164	21	3084540	PAIRED	ILLUMINA	SRR1141154	CFSAN	2014-01-24T21:23:10Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0806	GX6A12.1544	1639	AAAOGA	AAAOGA000000000.1
Listeria monocytogenes	CFSAN007911		PDT000003124.4	2014-01-24T22:03:22Z	USA:NY	envinonmental sponges	environmental/other		PDS000000366.398	0	27	fosX=COMPLETE,lin=COMPLETE	SAMN02569929	PDG000000001.2010	Listeria monocytogenes	GCA_004479665.1				2013-12-03	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		545164	37	3155518	PAIRED	ILLUMINA	SRR1141165	CFSAN	2014-01-24T21:32:07Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0806	GX6A12.1544	1639	AAAOGC	AAAOGC000000000.1
Listeria monocytogenes	CFSAN007914		PDT000003127.3	2014-01-24T22:03:22Z	USA:NY	envinonmental sponges	environmental/other		PDS000000366.398	1	24	fosX=COMPLETE,lin=COMPLETE	SAMN02569932	PDG000000001.2010	Listeria monocytogenes	GCA_004386825.1				2013-12-03	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		437998	27	3129428	PAIRED	ILLUMINA	SRR1141164	CFSAN	2014-01-24T21:28:07Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.1125	GX6A12.1545	1639	AAAHSD	AAAHSD000000000.1
Listeria monocytogenes	CFSAN007909		PDT000003148.3	2014-01-24T23:02:58Z	USA:NY	envinonmental sponges	environmental/other		PDS000000366.398	1	24	fosX=COMPLETE,lin=COMPLETE	SAMN02569927	PDG000000001.2010	Listeria monocytogenes	GCA_004479885.1				2013-12-03	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		545164	22	3092994	PAIRED	ILLUMINA	SRR1141239	CFSAN	2014-01-24T22:04:07Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0806	GX6A12.1544	1639	AAAOHG	AAAOHG000000000.1
Listeria monocytogenes	CFSAN007574		PDT000029679.3	2014-05-07T02:05:20Z	USA:NY	environmental swab	environmental/other		PDS000000366.398	1	2	fosX=COMPLETE,lin=COMPLETE	SAMN02569911	PDG000000001.2010	Listeria monocytogenes	GCA_004420065.1				2013-11-18	bcrB=COMPLETE,bcrC=COMPLETE	FDA	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		288681	39	3022844	PAIRED	ILLUMINA	SRR1272519	CFSAN	2014-05-07T01:30:22Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0280	GX6A12.0186	1639	AAAJXJ	AAAJXJ000000000.1
Listeria monocytogenes	NYAG_14B10302-3		PDT000041565.2	2014-10-31T19:07:10Z	USA:NY	smoked fish	environmental/other		PDS000000366.398	0	26	fosX=COMPLETE,lin=COMPLETE	SAMN03140285	PDG000000001.2010	Listeria monocytogenes	GCA_004442785.1				2014-09-16	bcrB=COMPLETE,bcrC=COMPLETE	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		545164	25	3161939	PAIRED	ILLUMINA	SRR1636583	CFSAN	2014-10-31T18:53:12Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAALON	AAALON000000000.1
Listeria monocytogenes	NYAG_15B05303		PDT000069044.3	2015-07-05T22:14:18Z	USA:NY	sausage	environmental/other		PDS000000366.398	0	18	fosX=COMPLETE,lin=COMPLETE	SAMN03801242	PDG000000001.2010	Listeria monocytogenes	GCA_004491265.1				2015-06	bcrB=COMPLETE,bcrC=COMPLETE	NYAG	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		477854	25	3077707	PAIRED	ILLUMINA	SRR2081166	NONE	2015-07-05T21:35:09Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2			1639	AAAPDJ	AAAPDJ000000000.1
Listeria monocytogenes	FSIS1501718		PDT000069355.3	2015-07-09T05:16:37Z	USA:NY	Product-RTE-Other Fully Cooked, Sliced-Pork	environmental/other		PDS000000366.398	5	19	fosX=COMPLETE,lin=COMPLETE	SAMN03847053	PDG000000001.2010	Listeria monocytogenes	GCA_004395025.1				2015	bcrB=COMPLETE,bcrC=COMPLETE	USDA-FSIS	3.6.7	2020-01-06.1	COMBINED	PRJNA215355		280686	33	3010807	PAIRED	ILLUMINA	SRR2093842	USDA FSIS	2015-07-09T04:04:35Z	1639		Contig	fosX=COMPLETE,lin=COMPLETE	SKESA v. 2.2	GX6A16.0101	GX6A12.0186	1639	AAAIML	AAAIML000000000.1
