#Organism Group	Strain	Serovar	Isolate	Create date	Location	Isolation Source	Isolation type	Host	SNP cluster	Min-same	Min-diff	AMR genotypes core	BioSample	K-mer group	Scientific name	Assembly	AST phenotypes	Host Disease	Virulence genotypes	Collection Date	Stress genotypes	Collected by	AMRFinderPlus version	PD Ref Gene Catalog version	AMRFinderPlus analysis type	BioProject	Lat/Lon	N50	Contigs	Length	Library Layout	Platform	Run	SRA Center	SRA Release Date	Species TaxID	Outbreak	Level	AMR genotypes	Method	PFGE Primary Enzyme Pattern	PFGE Secondary Enzyme Pattern	TaxID	WGS Prefix	WGS Accession
Salmonella enterica	19SD11CB27-S1		PDT000652767.1	2020-01-02T15:26:51Z	USA:SD	chicken breast	environmental/other		PDS000003955.835	12	29	aadA1=COMPLETE,blaCTX-M-65=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN13708350	PDG000000002.2056	Salmonella enterica	GCA_010477605.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-11	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merA=PARTIAL_END_OF_CONTIG,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	South Dakota ADRDL	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		112757	91	4968814	PAIRED	ILLUMINA	SRR10814969	CFSAN	2020-01-02T15:16:21Z	28901		Contig	aadA1=COMPLETE,blaCTX-M-65=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AANWGI	AANWGI000000000.1
Salmonella enterica	19IA11CB12-S1		PDT000654229.1	2020-01-03T18:28:28Z	USA:IA	chicken breast	environmental/other		PDS000003955.835	23	22	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN13719101	PDG000000002.2056	Salmonella enterica	GCA_010404255.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-10	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	Iowa State U	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		37235	251	4970995	PAIRED	ILLUMINA	SRR10823745	CFSAN	2020-01-03T18:04:13Z	28901		Contig	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AANRJM	AANRJM000000000.1
Salmonella enterica	19TN12CB05K-S		PDT000660680.1	2020-01-13T23:29:06Z	USA:TN	chicken breast	environmental/other		PDS000003955.835	17	17	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(4)-Ia=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN13838854	PDG000000002.2056	Salmonella enterica	GCA_010013145.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-12-13	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	TN	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		97035	114	5005013	PAIRED	ILLUMINA	SRR10880476	PULSENET	2020-01-13T23:18:10Z	28901		Contig	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(4)-Ia=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AANCJQ	AANCJQ000000000.1
Salmonella enterica	19TN12CB03K-S		PDT000660681.1	2020-01-13T23:29:06Z	USA:TN	chicken breast	environmental/other		PDS000003955.835	21	20	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(4)-Ia=COMPLETE,dfrA14=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN13838855	PDG000000002.2056	Salmonella enterica	GCA_010722755.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-12-13	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	TN	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		114040	105	4980354	PAIRED	ILLUMINA	SRR10880477	PULSENET	2020-01-13T23:18:10Z	28901		Contig	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(4)-Ia=COMPLETE,dfrA14=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AAOLAR	AAOLAR000000000.1
Salmonella enterica	19TN12CB13K-S		PDT000660682.1	2020-01-13T23:29:07Z	USA:TN	chicken breast	environmental/other		PDS000003955.835	12	22	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN13838374	PDG000000002.2056	Salmonella enterica	GCA_010417325.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-12-13	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	TN	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		131721	91	4998322	PAIRED	ILLUMINA	SRR10880478	PULSENET	2020-01-13T23:18:10Z	28901		Contig	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AANSER	AANSER000000000.1
Salmonella enterica	19TN12CB08K-S		PDT000660683.1	2020-01-13T23:29:07Z	USA:TN	chicken breast	environmental/other		PDS000003955.835	14	31	aadA1=COMPLETE,dfrA14=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN13838856	PDG000000002.2056	Salmonella enterica	GCA_010722335.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-12-13	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	TN	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		69119	141	4943909	PAIRED	ILLUMINA	SRR10880479	PULSENET	2020-01-13T23:18:10Z	28901		Contig	aadA1=COMPLETE,dfrA14=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AAOKWJ	AAOKWJ000000000.1
Salmonella enterica	19TN12CB06K-S		PDT000660686.1	2020-01-13T23:29:08Z	USA:TN	chicken breast	environmental/other		PDS000003955.835	23	23	aadA1=COMPLETE,blaCTX-M-65=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN13838869	PDG000000002.2056	Salmonella enterica	GCA_010466785.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-12-13	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	TN	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		114777	105	4970490	PAIRED	ILLUMINA	SRR10880489	PULSENET	2020-01-13T23:18:10Z	28901		Contig	aadA1=COMPLETE,blaCTX-M-65=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AANVSC	AANVSC000000000.1
Salmonella enterica	19TN12CB16K-S		PDT000660690.1	2020-01-13T23:29:09Z	USA:TN	chicken breast	environmental/other		PDS000003955.835	22	22	aadA1=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN13839550	PDG000000002.2056	Salmonella enterica	GCA_010465425.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-12-13	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	TN	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		74984	131	4955101	PAIRED	ILLUMINA	SRR10880533	PULSENET	2020-01-13T23:18:10Z	28901		Contig	aadA1=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AANUNT	AANUNT000000000.1
Salmonella enterica	19IA12CB06-S1		PDT000669506.1	2020-01-25T01:12:45Z	USA:IA	chicken breast	environmental/other		PDS000003955.835	12	16	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN13920674	PDG000000002.2056	Salmonella enterica	GCA_011202275.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-10	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	Iowa State U	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		57171	227	5015679	PAIRED	ILLUMINA	SRR10963337	CFSAN	2020-01-25T00:53:36Z	28901		Contig	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AAPNXK	AAPNXK000000000.1
Salmonella enterica	19IA12CB39-S1		PDT000669525.1	2020-01-25T01:12:50Z	USA:IA	chicken breast	environmental/other		PDS000003955.835	10	19	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,dfrA14=PARTIAL_END_OF_CONTIG,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN13920691	PDG000000002.2056	Salmonella enterica	GCA_011269245.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-10	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	Iowa State U	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		69800	170	4987616	PAIRED	ILLUMINA	SRR10963363	CFSAN	2020-01-25T00:53:37Z	28901		Contig	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,dfrA14=PARTIAL_END_OF_CONTIG,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AAPSBP	AAPSBP000000000.1
Salmonella enterica	19SD12CB04-S1		PDT000677947.1	2020-02-04T22:11:10Z	USA:ND	chicken breast	environmental/other		PDS000003955.835	15	26	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M=PARTIAL,blaCTX-M=PARTIAL_END_OF_CONTIG,floR=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN13996916	PDG000000002.2056	Salmonella enterica	GCA_011235205.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-12	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	South Dakota ADRDL	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		99515	109	5025279	PAIRED	ILLUMINA	SRR11018288	CFSAN	2020-02-04T21:54:13Z	28901		Contig	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M=PARTIAL,blaCTX-M=PARTIAL_END_OF_CONTIG,floR=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AAPPXZ	AAPPXZ000000000.1
Salmonella enterica	19SD12CB14-S1		PDT000677952.1	2020-02-04T22:11:11Z	USA:ND	chicken breast	environmental/other		PDS000003955.835	17	16	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,sul1=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE	SAMN13996919	PDG000000002.2056	Salmonella enterica	GCA_011235295.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-12	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	South Dakota ADRDL	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		118321	109	5061665	PAIRED	ILLUMINA	SRR11018293	CFSAN	2020-02-04T21:54:13Z	28901		Contig	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,sul1=PARTIAL_END_OF_CONTIG,tet(A)=COMPLETE	SKESA v. 2.2			28901	AAPPXX	AAPPXX000000000.1
Salmonella enterica	19SD12CB40-S1		PDT000677997.1	2020-02-04T23:10:55Z	USA:ND	chicken breast	environmental/other		PDS000003955.835	15	18	gyrA_D87Y=POINT	SAMN13997312	PDG000000002.2056	Salmonella enterica	GCA_011236815.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-12	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	South Dakota ADRDL	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		155571	77	4960107	PAIRED	ILLUMINA	SRR11018338	CFSAN	2020-02-04T22:19:18Z	28901		Contig	gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAPQAU	AAPQAU000000000.1
Salmonella enterica	20OR01CB10-S1		PDT000682403.1	2020-02-11T01:11:38Z	USA:OR	chicken breast	environmental/other		PDS000003955.835	11	21	aadA1=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN14081067	PDG000000002.2056	Salmonella enterica	GCA_011487625.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2020-01-27	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	OR	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		123822	86	5015928	PAIRED	ILLUMINA	SRR11059489	PULSENET	2020-02-11T00:15:16Z	28901		Contig	aadA1=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AAQDNX	AAQDNX000000000.1
Salmonella enterica	20NC01CB02_S		PDT000687504.1	2020-02-18T19:11:33Z	USA:NC	chicken breast	environmental/other		PDS000003955.835	9	10	aac(3)-IV=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCMY-2=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT	SAMN14125671	PDG000000002.2056	Salmonella enterica	GCA_011646595.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2020-01-10	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	NCSU CVM Thakur Lab	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		203759	62	5340401	PAIRED	ILLUMINA	SRR11101323	CFSAN	2020-02-18T18:53:17Z	28901		Contig	aac(3)-IV=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCMY-2=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AAQOAG	AAQOAG000000000.1
Salmonella enterica	20OR02CB04-S1		PDT000706514.1	2020-03-07T01:13:06Z	USA:OR	chicken breast	environmental/other		PDS000003955.835	0	1	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN14323110	PDG000000002.2056	Salmonella enterica	GCA_011508665.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2020-02-10	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	OR	3.6.7	2020-01-22.1	COMBINED	PRJNA292661		285454	56	5012720	PAIRED	ILLUMINA	SRR11260507	PULSENET	2020-03-07T00:15:30Z	28901		Contig	aac(3)-IV=COMPLETE,aadA1=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AAQFCE	AAQFCE000000000.1
Salmonella enterica	20SD02CB09-S1		PDT000734406.1	2020-05-11T23:21:15Z	USA:ND	chicken breast	environmental/other		PDS000003955.835	23	12	aac(3)-IVa=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT	SAMN14892120	PDG000000002.2056	Salmonella enterica	GCA_013097435.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2020-02	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE	South Dakota ADRDL	3.8.4	2020-05-04.1	COMBINED	PRJNA292661		22297	415	4894931	PAIRED	ILLUMINA	SRR11773224	CFSAN	2020-05-11T22:09:13Z	28901		Contig	aac(3)-IVa=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE	SKESA v. 2.2			28901	AATRVF	AATRVF000000000.1
Salmonella enterica	20SD02CB03-S1		PDT000734422.1	2020-05-11T23:21:21Z	USA:ND	chicken breast	environmental/other		PDS000003955.835	22	27	aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN14892133	PDG000000002.2056	Salmonella enterica	GCA_013098315.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2020-02	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	South Dakota ADRDL	3.8.4	2020-05-04.1	COMBINED	PRJNA292661		29935	311	4928994	PAIRED	ILLUMINA	SRR11773463	CFSAN	2020-05-11T22:15:14Z	28901		Contig	aadA1=COMPLETE,aadA1=PARTIAL_END_OF_CONTIG,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AATRWF	AATRWF000000000.1
Salmonella enterica	CVM N16S097	Infantis	PDT000742253.1	2020-05-19T21:02:30Z	USA:PA	chicken breast	environmental/other		PDS000003955.835	1	2	aac(3)-IVa=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN08113976	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Infantis	GCA_009584525.2			ybtP=COMPLETE,ybtQ=COMPLETE	2016	arsR=COMPLETE,golS=COMPLETE,golT=COMPLETE,merC=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	FDA	3.8.4	2020-05-04.1	NUCLEOTIDE	PRJNA292661		4727141	2	5045665						28901		Complete Genome	aac(3)-IVa=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	HGAP v. 4			595		
Salmonella enterica	CVM N16S103	Infantis	PDT000742254.1	2020-05-19T21:04:00Z	USA:PA	chicken breast	environmental/other		PDS000003955.835	1	3	aac(3)-IVa=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN08113982	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Infantis	GCA_009525455.2			ybtP=COMPLETE,ybtQ=COMPLETE	2016	arsR=COMPLETE,golS=COMPLETE,golT=COMPLETE,merC=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	FDA	3.8.4	2020-05-04.1	NUCLEOTIDE	PRJNA292661		4727146	2	5049597						28901		Complete Genome	aac(3)-IVa=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	HGAP v. 4			595		
Salmonella enterica	CVM N16S024	Infantis	PDT000742255.1	2020-05-19T21:05:41Z	USA:CT	chicken breast	environmental/other		PDS000003955.835	8	7	aac(3)-IVa=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN08113903	PDG000000002.2056	Salmonella enterica subsp. enterica serovar Infantis	GCA_009584725.2			ybtP=COMPLETE,ybtQ=COMPLETE	2016	arsR=COMPLETE,golS=COMPLETE,golT=COMPLETE,merC=COMPLETE,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	FDA	3.8.4	2020-05-04.1	NUCLEOTIDE	PRJNA292661		4727142	2	5049648						28901		Complete Genome	aac(3)-IVa=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,blaCTX-M-65=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,fosA3=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	HGAP v. 4			595		
Salmonella enterica	19SD10CB19-S1		PDT000747730.1	2020-05-27T00:24:10Z	USA:ND	chicken breast	environmental/other		PDS000003955.835	1	12	aac(3)-IVa=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,sul1=COMPLETE,tet(A)=COMPLETE	SAMN15027860	PDG000000002.2056	Salmonella enterica	GCA_013806865.1			sinH=HMM,ybtP=COMPLETE,ybtQ=COMPLETE	2019-10	arsR=COMPLETE,asr=HMM,golS=COMPLETE,golT=COMPLETE,merA=HMM,merC=COMPLETE,merD=HMM,merE=HMM,merP=COMPLETE,merR=COMPLETE,merT=COMPLETE,qacEdelta1=COMPLETE	South Dakota ADRDL	3.8.4	2020-07-16.2	COMBINED	PRJNA292661		64185	161	5046631	PAIRED	ILLUMINA	SRR11851879	CFSAN	2020-05-26T23:18:30Z	28901		Contig	aac(3)-IVa=COMPLETE,aadA1=COMPLETE,aph(3')-Ia=COMPLETE,aph(4)-Ia=COMPLETE,dfrA14=COMPLETE,floR=COMPLETE,gyrA_D87Y=POINT,mdsA=COMPLETE,mdsB=COMPLETE,sul1=COMPLETE,tet(A)=COMPLETE	SKESA v. 2.2			28901	AAUPUA	AAUPUA000000000.1
